vuelo_id,fecha,airline_iata,airline_name,origen_iata,destino_iata,flight_status,retraso_salida_min,retraso_llegada_min,tiene_retraso,severidad_retraso,condicion_clima,grupo_clima,impacto_clima,condiciones_adversas,dia_semana,mes,anio
VL1181,2026-04-01,CM,Copa Airlines,SCL,BOG,demorado,57,57,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1182,2026-04-01,TK,Turkish Airlines,PTY,BOG,completado,41,32,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1183,2026-04-01,AA,American Airlines,MDE,MIA,demorado,69,60,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1184,2026-04-01,AC,Air Canada,CTG,MDE,demorado,85,58,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1185,2026-04-01,TK,Turkish Airlines,GRU,BOG,en_vuelo,44,45,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1186,2026-04-01,LA,Latam Airlines,EZE,BOG,completado,15,10,False,menor,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1187,2026-04-01,UA,United Airlines,BOG,MIA,demorado,46,38,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1188,2026-04-01,LA,Latam Airlines,MDE,MIA,demorado,59,47,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1189,2026-04-01,AV,Avianca,BOG,MEX,demorado,80,88,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1190,2026-04-01,TK,Turkish Airlines,CLO,MIA,demorado,85,59,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1191,2026-04-01,B6,JetBlue Airways,CTG,MDE,demorado,65,48,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1192,2026-04-01,AA,American Airlines,CLO,BOG,demorado,90,81,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1193,2026-04-01,IB,Iberia,LIM,BOG,completado,44,38,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1194,2026-04-01,AC,Air Canada,BOG,CTG,demorado,49,45,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1195,2026-04-01,IB,Iberia,BAQ,BOG,demorado,55,34,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1196,2026-04-01,UA,United Airlines,BOG,LIM,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1197,2026-04-01,B6,JetBlue Airways,SCL,BOG,demorado,53,43,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1198,2026-04-01,CM,Copa Airlines,MEX,BOG,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1199,2026-04-01,TK,Turkish Airlines,BOG,JFK,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1200,2026-04-01,DL,Delta Air Lines,CTG,MDE,demorado,61,60,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1201,2026-04-01,AV,Avianca,GRU,BOG,demorado,51,55,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1202,2026-04-01,AC,Air Canada,SCL,BOG,demorado,66,67,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1203,2026-04-01,IB,Iberia,BOG,LIM,demorado,81,52,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1204,2026-04-01,CM,Copa Airlines,BAQ,BOG,completado,27,23,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1205,2026-04-01,TK,Turkish Airlines,MDE,MIA,demorado,74,85,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1206,2026-04-01,AC,Air Canada,BOG,LIM,demorado,92,78,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1207,2026-04-01,CM,Copa Airlines,BOG,MIA,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1208,2026-04-01,LA,Latam Airlines,BOG,GRU,completado,44,42,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1209,2026-04-01,UA,United Airlines,CLO,MIA,demorado,79,72,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1210,2026-04-01,DL,Delta Air Lines,BOG,GRU,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1211,2026-04-01,DL,Delta Air Lines,MAD,BOG,demorado,90,69,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1212,2026-04-01,TK,Turkish Airlines,BOG,BAQ,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1213,2026-04-01,UA,United Airlines,JFK,BOG,completado,43,40,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1214,2026-04-01,CM,Copa Airlines,CUN,BOG,demorado,66,49,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1215,2026-04-01,UA,United Airlines,BAQ,BOG,demorado,53,63,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1216,2026-04-01,LA,Latam Airlines,BOG,MAD,demorado,66,70,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1217,2026-04-01,LA,Latam Airlines,BOG,CLO,demorado,57,50,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1218,2026-04-01,UA,United Airlines,BOG,CLO,demorado,71,84,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1219,2026-04-01,AV,Avianca,MEX,BOG,completado,23,16,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1220,2026-04-01,UA,United Airlines,CTG,MDE,demorado,81,75,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1221,2026-04-01,DL,Delta Air Lines,PTY,BOG,demorado,77,54,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1222,2026-04-01,CM,Copa Airlines,BOG,CTG,demorado,46,43,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1223,2026-04-01,AV,Avianca,BOG,MAD,completado,29,27,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1224,2026-04-01,AC,Air Canada,PTY,BOG,demorado,50,59,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1225,2026-04-01,AC,Air Canada,BOG,MEX,demorado,52,36,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1226,2026-04-01,TK,Turkish Airlines,BOG,BAQ,completado,44,52,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1227,2026-04-01,UA,United Airlines,CTG,MDE,completado,40,35,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1228,2026-04-01,LA,Latam Airlines,BOG,JFK,completado,36,40,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1229,2026-04-01,B6,JetBlue Airways,SCL,BOG,demorado,52,47,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1230,2026-04-01,TK,Turkish Airlines,BOG,MEX,en_vuelo,26,19,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1231,2026-04-01,DL,Delta Air Lines,CTG,BOG,demorado,82,82,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1232,2026-04-01,AV,Avianca,GRU,BOG,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1233,2026-04-01,AV,Avianca,LIM,BOG,demorado,66,51,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1234,2026-04-01,TK,Turkish Airlines,EZE,BOG,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1235,2026-04-01,UA,United Airlines,CUN,BOG,demorado,58,48,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1236,2026-04-01,B6,JetBlue Airways,CTG,MDE,demorado,57,62,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1237,2026-04-01,CM,Copa Airlines,PTY,BOG,demorado,58,67,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1238,2026-04-01,AC,Air Canada,PTY,BOG,completado,40,37,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1239,2026-04-01,AV,Avianca,MDE,MIA,demorado,58,49,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1240,2026-04-01,AV,Avianca,PTY,BOG,demorado,78,74,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1241,2026-04-01,B6,JetBlue Airways,CTG,BOG,en_vuelo,25,24,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1242,2026-04-01,AA,American Airlines,BOG,JFK,demorado,71,60,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1243,2026-04-01,AA,American Airlines,CLO,BOG,demorado,75,66,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1244,2026-04-01,AV,Avianca,MAD,BOG,completado,22,20,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1245,2026-04-01,IB,Iberia,MDE,BOG,demorado,83,93,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1246,2026-04-01,DL,Delta Air Lines,PTY,BOG,demorado,71,83,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1247,2026-04-01,DL,Delta Air Lines,MAD,BOG,demorado,67,53,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1248,2026-04-01,DL,Delta Air Lines,BOG,MEX,completado,20,22,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1249,2026-04-01,DL,Delta Air Lines,BOG,JFK,demorado,86,69,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1250,2026-04-01,DL,Delta Air Lines,SCL,BOG,completado,9,9,False,menor,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1251,2026-04-01,B6,JetBlue Airways,BOG,GRU,demorado,46,42,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1252,2026-04-01,AV,Avianca,BOG,MDE,demorado,82,49,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1253,2026-04-01,CM,Copa Airlines,CLO,BOG,demorado,90,80,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1254,2026-04-01,DL,Delta Air Lines,MDE,BOG,completado,33,24,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1255,2026-04-01,AV,Avianca,BOG,CTG,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1256,2026-04-01,AC,Air Canada,CUN,BOG,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1257,2026-04-01,B6,JetBlue Airways,PTY,BOG,demorado,54,42,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1258,2026-04-01,IB,Iberia,CTG,MDE,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1259,2026-04-01,CM,Copa Airlines,SCL,BOG,completado,30,21,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1260,2026-04-01,B6,JetBlue Airways,JFK,BOG,demorado,70,77,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1261,2026-04-01,LA,Latam Airlines,MDE,PTY,completado,22,15,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1262,2026-04-01,DL,Delta Air Lines,MDE,PTY,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1263,2026-04-01,UA,United Airlines,MAD,BOG,demorado,50,44,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1264,2026-04-01,IB,Iberia,MAD,BOG,demorado,48,39,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1265,2026-04-01,CM,Copa Airlines,CTG,BOG,completado,27,26,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1266,2026-04-01,TK,Turkish Airlines,EZE,BOG,demorado,65,68,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1267,2026-04-01,LA,Latam Airlines,CTG,MDE,demorado,73,47,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1268,2026-04-01,AV,Avianca,MEX,BOG,demorado,49,39,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1269,2026-04-01,LA,Latam Airlines,JFK,BOG,demorado,46,30,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1270,2026-04-01,AV,Avianca,CLO,MIA,en_vuelo,23,23,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1271,2026-04-01,DL,Delta Air Lines,MEX,BOG,completado,21,14,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1272,2026-04-01,IB,Iberia,BOG,JFK,demorado,54,46,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1273,2026-04-01,AC,Air Canada,MDE,MIA,demorado,64,72,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1274,2026-04-01,AC,Air Canada,BOG,MAD,demorado,46,37,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1275,2026-04-01,IB,Iberia,MDE,PTY,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1276,2026-04-01,AV,Avianca,BOG,MEX,demorado,50,37,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1277,2026-04-01,CM,Copa Airlines,BOG,LIM,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1278,2026-04-01,AC,Air Canada,PTY,BOG,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1279,2026-04-01,B6,JetBlue Airways,JFK,BOG,completado,44,46,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1280,2026-04-01,AA,American Airlines,EZE,BOG,completado,36,39,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1281,2026-04-01,B6,JetBlue Airways,EZE,BOG,demorado,53,41,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1282,2026-04-01,IB,Iberia,BOG,GRU,completado,25,26,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1283,2026-04-01,IB,Iberia,CTG,BOG,completado,28,28,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1284,2026-04-01,AC,Air Canada,CLO,BOG,completado,40,44,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1285,2026-04-01,TK,Turkish Airlines,BOG,JFK,demorado,59,55,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1286,2026-04-01,AA,American Airlines,BOG,LIM,demorado,78,51,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1287,2026-04-01,AA,American Airlines,BOG,JFK,completado,41,39,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1288,2026-04-01,B6,JetBlue Airways,SCL,BOG,demorado,57,45,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1289,2026-04-01,AA,American Airlines,BOG,BAQ,demorado,85,102,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1290,2026-04-01,AA,American Airlines,MAD,BOG,demorado,63,67,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1291,2026-04-01,IB,Iberia,MIA,BOG,en_vuelo,32,29,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1292,2026-04-01,TK,Turkish Airlines,EZE,BOG,demorado,71,67,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1293,2026-04-01,CM,Copa Airlines,BOG,MIA,demorado,76,72,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1294,2026-04-01,CM,Copa Airlines,BOG,BAQ,demorado,54,54,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1295,2026-04-01,DL,Delta Air Lines,EZE,BOG,demorado,68,67,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1296,2026-04-01,CM,Copa Airlines,SCL,BOG,demorado,47,54,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1297,2026-04-01,AV,Avianca,CTG,MDE,completado,38,44,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1298,2026-04-01,AC,Air Canada,BOG,CLO,demorado,54,49,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1299,2026-04-01,B6,JetBlue Airways,MIA,BOG,demorado,63,56,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1300,2026-04-01,AV,Avianca,BAQ,BOG,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1301,2026-04-01,AC,Air Canada,CUN,BOG,demorado,53,61,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1302,2026-04-01,AA,American Airlines,BOG,BAQ,completado,32,21,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1303,2026-04-01,AA,American Airlines,MAD,BOG,demorado,75,83,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1304,2026-04-01,AV,Avianca,BOG,MAD,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1305,2026-04-01,AC,Air Canada,MIA,BOG,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1306,2026-04-01,IB,Iberia,BOG,JFK,demorado,56,43,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1307,2026-04-01,DL,Delta Air Lines,BAQ,BOG,completado,20,23,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1308,2026-04-01,B6,JetBlue Airways,BOG,CLO,demorado,66,46,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1309,2026-04-01,AC,Air Canada,JFK,BOG,demorado,64,67,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1310,2026-04-01,LA,Latam Airlines,CTG,MDE,demorado,65,42,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1311,2026-04-01,B6,JetBlue Airways,PTY,BOG,demorado,69,43,True,severo,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1312,2026-04-01,TK,Turkish Airlines,CTG,BOG,completado,42,40,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1313,2026-04-01,DL,Delta Air Lines,CUN,BOG,completado,37,28,True,moderado,Tormenta eléctrica,tormenta,alto,True,Wednesday,4,2026
VL1314,2026-04-02,UA,United Airlines,MDE,MIA,completado,18,14,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1315,2026-04-02,TK,Turkish Airlines,BAQ,BOG,demorado,66,41,True,severo,Niebla,niebla,alto,True,Thursday,4,2026
VL1316,2026-04-02,LA,Latam Airlines,PTY,BOG,cancelado,0,0,False,sin_retraso,Niebla,niebla,alto,True,Thursday,4,2026
VL1317,2026-04-02,IB,Iberia,BOG,GRU,demorado,52,43,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1318,2026-04-02,DL,Delta Air Lines,BOG,LIM,cancelado,0,0,False,sin_retraso,Niebla,niebla,alto,True,Thursday,4,2026
VL1319,2026-04-02,DL,Delta Air Lines,BOG,GRU,demorado,68,66,True,severo,Niebla,niebla,alto,True,Thursday,4,2026
VL1320,2026-04-02,CM,Copa Airlines,BOG,MEX,completado,44,49,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1321,2026-04-02,B6,JetBlue Airways,BOG,CLO,completado,41,42,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1322,2026-04-02,AC,Air Canada,MDE,BOG,completado,37,28,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1323,2026-04-02,AC,Air Canada,MDE,MIA,demorado,47,45,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1324,2026-04-02,IB,Iberia,BOG,MIA,demorado,63,49,True,severo,Niebla,niebla,alto,True,Thursday,4,2026
VL1325,2026-04-02,AC,Air Canada,JFK,BOG,completado,45,34,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1326,2026-04-02,AC,Air Canada,BOG,MAD,completado,41,47,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1327,2026-04-02,AV,Avianca,CUN,BOG,demorado,68,74,True,severo,Niebla,niebla,alto,True,Thursday,4,2026
VL1328,2026-04-02,LA,Latam Airlines,BOG,MDE,demorado,56,35,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1329,2026-04-02,AC,Air Canada,EZE,BOG,cancelado,0,0,False,sin_retraso,Niebla,niebla,alto,True,Thursday,4,2026
VL1330,2026-04-02,AA,American Airlines,CTG,MDE,demorado,61,50,True,severo,Niebla,niebla,alto,True,Thursday,4,2026
VL1331,2026-04-02,B6,JetBlue Airways,MAD,BOG,cancelado,0,0,False,sin_retraso,Niebla,niebla,alto,True,Thursday,4,2026
VL1332,2026-04-02,AC,Air Canada,BOG,MAD,demorado,69,60,True,severo,Niebla,niebla,alto,True,Thursday,4,2026
VL1333,2026-04-02,TK,Turkish Airlines,MDE,MIA,demorado,62,63,True,severo,Niebla,niebla,alto,True,Thursday,4,2026
VL1334,2026-04-02,DL,Delta Air Lines,BOG,JFK,demorado,62,62,True,severo,Niebla,niebla,alto,True,Thursday,4,2026
VL1335,2026-04-02,AA,American Airlines,CTG,MDE,completado,14,13,False,menor,Niebla,niebla,alto,True,Thursday,4,2026
VL1336,2026-04-02,AC,Air Canada,MIA,BOG,demorado,48,46,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1337,2026-04-02,B6,JetBlue Airways,CLO,BOG,demorado,61,44,True,severo,Niebla,niebla,alto,True,Thursday,4,2026
VL1338,2026-04-02,LA,Latam Airlines,LIM,BOG,demorado,63,55,True,severo,Niebla,niebla,alto,True,Thursday,4,2026
VL1339,2026-04-02,TK,Turkish Airlines,CTG,MDE,demorado,74,62,True,severo,Niebla,niebla,alto,True,Thursday,4,2026
VL1340,2026-04-02,LA,Latam Airlines,MDE,MIA,demorado,59,64,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1341,2026-04-02,B6,JetBlue Airways,BOG,MAD,cancelado,0,0,False,sin_retraso,Niebla,niebla,alto,True,Thursday,4,2026
VL1342,2026-04-02,UA,United Airlines,MAD,BOG,completado,24,20,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1343,2026-04-02,CM,Copa Airlines,BAQ,BOG,completado,25,18,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1344,2026-04-02,UA,United Airlines,BOG,MIA,completado,28,28,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1345,2026-04-02,TK,Turkish Airlines,CTG,BOG,demorado,60,65,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1346,2026-04-02,AV,Avianca,BOG,LIM,completado,42,45,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1347,2026-04-02,B6,JetBlue Airways,BOG,MDE,completado,31,37,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1348,2026-04-02,TK,Turkish Airlines,BAQ,BOG,en_vuelo,42,31,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1349,2026-04-02,DL,Delta Air Lines,MDE,MIA,cancelado,0,0,False,sin_retraso,Niebla,niebla,alto,True,Thursday,4,2026
VL1350,2026-04-02,AA,American Airlines,BOG,BAQ,demorado,54,53,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1351,2026-04-02,CM,Copa Airlines,CUN,BOG,demorado,54,34,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1352,2026-04-02,DL,Delta Air Lines,PTY,BOG,demorado,46,35,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1353,2026-04-02,LA,Latam Airlines,BOG,CLO,demorado,68,78,True,severo,Niebla,niebla,alto,True,Thursday,4,2026
VL1354,2026-04-02,CM,Copa Airlines,MAD,BOG,demorado,49,52,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
VL1355,2026-04-02,TK,Turkish Airlines,BOG,CLO,completado,21,18,True,moderado,Niebla,niebla,alto,True,Thursday,4,2026
