incidente_id,fecha,motivo,prioridad,airline_iata,airline_name,agente_id,is_resolved,estado,minutos_retraso_asociado,satisfaccion_cliente,tiempo_resolucion_horas,mes,anio
CAS-100227,2026-04-01,Equipaje,media,B6,JetBlue Airways,USR_012,False,pendiente,0,3.2,,4,2026
CAS-100228,2026-04-02,Check-in,baja,DL,Delta Air Lines,USR_007,False,pendiente,0,1.6,,4,2026
CAS-100229,2026-04-02,Reembolso,media,AV,Avianca,USR_015,True,resuelto,0,4.8,4.8,4,2026
CAS-100230,2026-04-02,Reembolso,media,TK,Turkish Airlines,USR_014,True,resuelto,0,4.5,3.4,4,2026
CAS-100231,2026-04-02,Check-in,baja,DL,Delta Air Lines,USR_009,True,resuelto,0,3.8,4.5,4,2026
CAS-100232,2026-04-02,Equipaje,media,AC,Air Canada,USR_013,False,pendiente,0,3.2,,4,2026
CAS-100233,2026-04-02,Retraso de Vuelo,alta,CM,Copa Airlines,USR_015,True,resuelto,179,3.2,4.1,4,2026
CAS-100234,2026-04-02,Equipaje,media,LA,Latam Airlines,USR_005,True,resuelto,0,3.2,6.7,4,2026
CAS-100235,2026-04-02,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_012,False,pendiente,37,3.4,,4,2026
CAS-100236,2026-04-02,Check-in,baja,AV,Avianca,USR_015,False,pendiente,0,3.2,,4,2026
CAS-100237,2026-04-02,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_014,True,resuelto,136,3.6,0.8,4,2026
CAS-100238,2026-04-02,Cambio de Itinerario,media,AA,American Airlines,USR_006,True,resuelto,0,3.2,5.2,4,2026
CAS-100239,2026-04-02,Cancelación,alta,LA,Latam Airlines,USR_012,True,resuelto,0,3.4,2.5,4,2026
CAS-100240,2026-04-02,Retraso de Vuelo,alta,AV,Avianca,USR_002,True,resuelto,127,3.7,2.4,4,2026
CAS-100241,2026-04-02,Check-in,baja,DL,Delta Air Lines,USR_014,True,resuelto,0,4.8,1.2,4,2026
CAS-100242,2026-04-02,Equipaje,media,CM,Copa Airlines,USR_012,True,resuelto,0,4.9,5.7,4,2026
CAS-100243,2026-04-02,Retraso de Vuelo,alta,CM,Copa Airlines,USR_009,False,pendiente,123,1.6,,4,2026
CAS-100244,2026-04-02,Cancelación,alta,B6,JetBlue Airways,USR_002,True,resuelto,0,3.7,7.9,4,2026
CAS-100245,2026-04-02,Cambio de Itinerario,media,AC,Air Canada,USR_012,True,resuelto,0,4.8,6.2,4,2026
CAS-100246,2026-04-02,Retraso de Vuelo,alta,AA,American Airlines,USR_005,True,resuelto,200,3.3,1.8,4,2026
CAS-100247,2026-04-02,Equipaje,media,IB,Iberia,USR_010,True,resuelto,0,3.8,2.6,4,2026
CAS-100248,2026-04-02,Cancelación,alta,UA,United Airlines,USR_003,False,pendiente,0,3.0,,4,2026
CAS-100249,2026-04-02,Check-in,baja,AC,Air Canada,USR_007,True,resuelto,0,3.0,2.1,4,2026
CAS-100250,2026-04-02,Cancelación,alta,AV,Avianca,USR_007,False,pendiente,0,2.6,,4,2026
CAS-100251,2026-04-02,Reembolso,media,B6,JetBlue Airways,USR_010,False,pendiente,0,2.6,,4,2026
CAS-100252,2026-04-02,Reembolso,media,CM,Copa Airlines,USR_014,True,resuelto,0,4.6,1.2,4,2026
CAS-100253,2026-04-02,Retraso de Vuelo,alta,LA,Latam Airlines,USR_012,True,resuelto,219,4.8,7.5,4,2026
CAS-100254,2026-04-02,Reembolso,media,CM,Copa Airlines,USR_009,True,resuelto,0,4.8,7.3,4,2026
CAS-100255,2026-04-02,Cancelación,alta,UA,United Airlines,USR_010,False,pendiente,0,3.0,,4,2026
CAS-100256,2026-04-02,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_011,True,resuelto,16,4.2,7.6,4,2026
CAS-100257,2026-04-02,Equipaje,media,B6,JetBlue Airways,USR_009,True,resuelto,0,4.7,1.7,4,2026
CAS-100258,2026-04-02,Retraso de Vuelo,alta,LA,Latam Airlines,USR_009,True,resuelto,193,3.5,1.8,4,2026
CAS-100259,2026-04-02,Cancelación,alta,IB,Iberia,USR_004,True,resuelto,0,4.9,0.5,4,2026
CAS-100260,2026-04-02,Retraso de Vuelo,alta,AC,Air Canada,USR_001,False,pendiente,86,1.8,,4,2026
CAS-100261,2026-04-02,Check-in,baja,TK,Turkish Airlines,USR_002,True,resuelto,0,4.2,5.2,4,2026
CAS-100262,2026-04-02,Cancelación,alta,AC,Air Canada,USR_008,True,resuelto,0,3.5,1.1,4,2026
CAS-100263,2026-04-02,Cambio de Itinerario,media,TK,Turkish Airlines,USR_006,True,resuelto,0,4.7,5.7,4,2026
CAS-100264,2026-04-02,Retraso de Vuelo,alta,AV,Avianca,USR_006,True,resuelto,160,4.8,1.4,4,2026
CAS-100265,2026-04-02,Cancelación,alta,AA,American Airlines,USR_008,True,resuelto,0,3.6,7.3,4,2026
CAS-100266,2026-04-02,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_006,True,resuelto,23,3.6,7.3,4,2026
CAS-100267,2026-04-02,Cancelación,alta,AV,Avianca,USR_002,True,resuelto,0,3.7,7.2,4,2026
CAS-100268,2026-04-02,Cambio de Itinerario,media,UA,United Airlines,USR_001,True,resuelto,0,3.0,6.4,4,2026
CAS-100269,2026-04-02,Reembolso,media,CM,Copa Airlines,USR_014,True,resuelto,0,4.8,4.1,4,2026
CAS-100270,2026-04-02,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_005,True,resuelto,136,4.5,7.5,4,2026
CAS-100271,2026-04-02,Cancelación,alta,CM,Copa Airlines,USR_005,True,resuelto,0,3.1,1.9,4,2026
CAS-100272,2026-04-02,Problema de Pago,baja,UA,United Airlines,USR_012,True,resuelto,0,3.5,7.9,4,2026
CAS-100273,2026-04-02,Check-in,baja,LA,Latam Airlines,USR_008,True,resuelto,0,4.5,7.2,4,2026
CAS-100274,2026-04-02,Cancelación,alta,TK,Turkish Airlines,USR_002,False,pendiente,0,3.1,,4,2026
CAS-100275,2026-04-02,Retraso de Vuelo,alta,IB,Iberia,USR_001,True,resuelto,146,4.5,1.4,4,2026
CAS-100276,2026-04-02,Equipaje,media,DL,Delta Air Lines,USR_013,True,resuelto,0,4.5,7.2,4,2026
CAS-100277,2026-04-02,Reembolso,media,AA,American Airlines,USR_005,True,resuelto,0,4.3,2.7,4,2026
CAS-100278,2026-04-02,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_003,True,resuelto,42,3.7,7.5,4,2026
CAS-100279,2026-04-02,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_008,False,pendiente,86,3.3,,4,2026
CAS-100280,2026-04-02,Equipaje,media,AA,American Airlines,USR_015,True,resuelto,0,3.1,1.4,4,2026
CAS-100281,2026-04-02,Retraso de Vuelo,alta,LA,Latam Airlines,USR_013,True,resuelto,141,4.8,7.9,4,2026
CAS-100282,2026-04-02,Cancelación,alta,AA,American Airlines,USR_015,True,resuelto,0,3.4,1.8,4,2026
CAS-100283,2026-04-02,Retraso de Vuelo,alta,CM,Copa Airlines,USR_002,True,resuelto,1,4.6,0.6,4,2026
CAS-100284,2026-04-02,Problema de Pago,baja,AC,Air Canada,USR_015,True,resuelto,0,3.1,4.4,4,2026
CAS-100285,2026-04-02,Cancelación,alta,IB,Iberia,USR_003,False,pendiente,0,2.2,,4,2026
CAS-100286,2026-04-02,Cambio de Itinerario,media,AA,American Airlines,USR_013,True,resuelto,0,4.0,6.1,4,2026
CAS-100287,2026-04-02,Retraso de Vuelo,alta,UA,United Airlines,USR_013,True,resuelto,144,3.2,4.6,4,2026
CAS-100288,2026-04-02,Equipaje,media,LA,Latam Airlines,USR_008,True,resuelto,0,3.1,4.8,4,2026
CAS-100289,2026-04-02,Cambio de Itinerario,media,CM,Copa Airlines,USR_015,True,resuelto,0,3.8,3.3,4,2026
CAS-100290,2026-04-02,Check-in,baja,AA,American Airlines,USR_003,True,resuelto,0,4.6,5.5,4,2026
CAS-100291,2026-04-02,Retraso de Vuelo,alta,LA,Latam Airlines,USR_014,False,pendiente,141,1.6,,4,2026
CAS-100292,2026-04-02,Equipaje,media,AV,Avianca,USR_003,True,resuelto,0,3.3,7.4,4,2026
CAS-100293,2026-04-02,Retraso de Vuelo,alta,IB,Iberia,USR_013,True,resuelto,88,3.0,3.3,4,2026
CAS-100294,2026-04-02,Equipaje,media,AV,Avianca,USR_001,True,resuelto,0,3.8,5.5,4,2026
CAS-100295,2026-04-02,Reembolso,media,AC,Air Canada,USR_012,False,pendiente,0,2.5,,4,2026
CAS-100296,2026-04-02,Cancelación,alta,AA,American Airlines,USR_007,True,resuelto,0,4.2,1.6,4,2026
CAS-100297,2026-04-02,Equipaje,media,AC,Air Canada,USR_012,False,pendiente,0,1.9,,4,2026
CAS-100298,2026-04-02,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_005,True,resuelto,70,3.9,2.4,4,2026
CAS-100299,2026-04-02,Retraso de Vuelo,alta,AA,American Airlines,USR_007,True,resuelto,145,3.5,5.3,4,2026
CAS-100300,2026-04-02,Retraso de Vuelo,alta,AA,American Airlines,USR_001,False,pendiente,4,2.3,,4,2026
CAS-100301,2026-04-02,Cancelación,alta,TK,Turkish Airlines,USR_003,True,resuelto,0,4.6,2.4,4,2026
CAS-100302,2026-04-02,Retraso de Vuelo,alta,AA,American Airlines,USR_012,True,resuelto,8,3.9,1.3,4,2026
CAS-100303,2026-04-02,Cambio de Itinerario,media,TK,Turkish Airlines,USR_003,True,resuelto,0,3.4,5.7,4,2026
CAS-100304,2026-04-02,Reembolso,media,LA,Latam Airlines,USR_004,True,resuelto,0,3.5,5.4,4,2026
CAS-100305,2026-04-02,Problema de Pago,baja,DL,Delta Air Lines,USR_011,True,resuelto,0,4.4,6.7,4,2026
CAS-100306,2026-04-02,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_010,True,resuelto,33,4.6,5.6,4,2026
CAS-100307,2026-04-02,Cancelación,alta,CM,Copa Airlines,USR_010,True,resuelto,0,3.8,0.5,4,2026
CAS-100308,2026-04-02,Cambio de Itinerario,media,UA,United Airlines,USR_003,True,resuelto,0,3.1,7.7,4,2026
CAS-100309,2026-04-02,Retraso de Vuelo,alta,AV,Avianca,USR_005,True,resuelto,23,4.4,7.5,4,2026
CAS-100310,2026-04-02,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_008,True,resuelto,73,3.9,3.9,4,2026
CAS-100311,2026-04-02,Cancelación,alta,AV,Avianca,USR_010,True,resuelto,0,3.8,3.1,4,2026
CAS-100312,2026-04-02,Reembolso,media,AC,Air Canada,USR_009,True,resuelto,0,4.3,6.9,4,2026
CAS-100313,2026-04-02,Retraso de Vuelo,alta,AV,Avianca,USR_008,True,resuelto,48,3.4,7.2,4,2026
CAS-100314,2026-04-02,Cancelación,alta,CM,Copa Airlines,USR_013,True,resuelto,0,3.5,5.8,4,2026
CAS-100315,2026-04-02,Equipaje,media,AC,Air Canada,USR_003,True,resuelto,0,4.1,6.2,4,2026
CAS-100316,2026-04-02,Retraso de Vuelo,alta,IB,Iberia,USR_010,True,resuelto,29,4.0,3.0,4,2026
CAS-100317,2026-04-02,Retraso de Vuelo,alta,IB,Iberia,USR_002,True,resuelto,225,3.5,4.4,4,2026
CAS-100318,2026-04-02,Cancelación,alta,UA,United Airlines,USR_011,True,resuelto,0,3.7,1.6,4,2026
CAS-100319,2026-04-02,Reembolso,media,B6,JetBlue Airways,USR_014,False,pendiente,0,2.9,,4,2026
CAS-100320,2026-04-02,Cancelación,alta,IB,Iberia,USR_004,True,resuelto,0,4.7,7.9,4,2026
CAS-100321,2026-04-02,Retraso de Vuelo,alta,AC,Air Canada,USR_006,True,resuelto,123,3.7,1.8,4,2026
CAS-100322,2026-04-02,Retraso de Vuelo,alta,CM,Copa Airlines,USR_014,True,resuelto,63,4.2,0.7,4,2026
CAS-100323,2026-04-02,Reembolso,media,AV,Avianca,USR_015,True,resuelto,0,3.3,4.7,4,2026
CAS-100324,2026-04-02,Cancelación,alta,AA,American Airlines,USR_015,False,pendiente,0,2.6,,4,2026
CAS-100325,2026-04-02,Cambio de Itinerario,media,IB,Iberia,USR_008,True,resuelto,0,3.1,6.7,4,2026
CAS-100326,2026-04-02,Cambio de Itinerario,media,CM,Copa Airlines,USR_012,False,pendiente,0,1.6,,4,2026
CAS-100327,2026-04-02,Cambio de Itinerario,media,B6,JetBlue Airways,USR_013,False,pendiente,0,2.7,,4,2026
CAS-100328,2026-04-02,Problema de Pago,baja,AA,American Airlines,USR_008,True,resuelto,0,3.0,5.6,4,2026
CAS-100329,2026-04-02,Reembolso,media,LA,Latam Airlines,USR_009,True,resuelto,0,4.9,1.1,4,2026
CAS-100330,2026-04-02,Reembolso,media,B6,JetBlue Airways,USR_010,True,resuelto,0,4.8,7.7,4,2026
CAS-100331,2026-04-02,Equipaje,media,LA,Latam Airlines,USR_004,False,pendiente,0,2.6,,4,2026
CAS-100332,2026-04-02,Retraso de Vuelo,alta,IB,Iberia,USR_014,False,pendiente,83,2.0,,4,2026
CAS-100333,2026-04-02,Retraso de Vuelo,alta,AV,Avianca,USR_009,True,resuelto,137,3.5,2.6,4,2026
CAS-100334,2026-04-02,Cambio de Itinerario,media,TK,Turkish Airlines,USR_007,True,resuelto,0,4.4,1.5,4,2026
CAS-100335,2026-04-02,Problema de Pago,baja,AA,American Airlines,USR_010,True,resuelto,0,3.5,1.1,4,2026
CAS-100336,2026-04-02,Check-in,baja,IB,Iberia,USR_007,False,pendiente,0,1.6,,4,2026
CAS-100337,2026-04-02,Retraso de Vuelo,alta,AA,American Airlines,USR_015,True,resuelto,107,4.5,1.7,4,2026
CAS-100338,2026-04-02,Check-in,baja,DL,Delta Air Lines,USR_007,False,pendiente,0,1.5,,4,2026
CAS-100339,2026-04-02,Retraso de Vuelo,alta,IB,Iberia,USR_007,True,resuelto,23,4.4,7.2,4,2026
CAS-100340,2026-04-02,Equipaje,media,AA,American Airlines,USR_006,False,pendiente,0,1.9,,4,2026
CAS-100341,2026-04-02,Cambio de Itinerario,media,AV,Avianca,USR_010,False,pendiente,0,1.8,,4,2026
CAS-100342,2026-04-02,Reembolso,media,TK,Turkish Airlines,USR_015,False,pendiente,0,3.5,,4,2026
CAS-100343,2026-04-02,Equipaje,media,TK,Turkish Airlines,USR_007,True,resuelto,0,4.3,7.7,4,2026
CAS-100344,2026-04-02,Cambio de Itinerario,media,AA,American Airlines,USR_006,True,resuelto,0,4.3,3.5,4,2026
CAS-100345,2026-04-02,Reembolso,media,LA,Latam Airlines,USR_008,False,pendiente,0,3.4,,4,2026
CAS-100346,2026-04-02,Reembolso,media,CM,Copa Airlines,USR_013,False,pendiente,0,2.5,,4,2026
CAS-100347,2026-04-02,Retraso de Vuelo,alta,AC,Air Canada,USR_002,True,resuelto,143,4.1,7.7,4,2026
CAS-100348,2026-04-02,Retraso de Vuelo,alta,IB,Iberia,USR_009,True,resuelto,35,4.8,5.0,4,2026
CAS-100349,2026-04-02,Cancelación,alta,AC,Air Canada,USR_012,True,resuelto,0,4.9,4.0,4,2026
CAS-100350,2026-04-02,Reembolso,media,B6,JetBlue Airways,USR_009,False,pendiente,0,3.2,,4,2026
CAS-100351,2026-04-02,Reembolso,media,AC,Air Canada,USR_014,False,pendiente,0,3.4,,4,2026
CAS-100352,2026-04-02,Cancelación,alta,TK,Turkish Airlines,USR_013,False,pendiente,0,3.1,,4,2026
CAS-100353,2026-04-02,Equipaje,media,LA,Latam Airlines,USR_014,True,resuelto,0,3.1,1.5,4,2026
CAS-100354,2026-04-02,Check-in,baja,AC,Air Canada,USR_015,False,pendiente,0,1.6,,4,2026
CAS-100355,2026-04-02,Cambio de Itinerario,media,TK,Turkish Airlines,USR_014,False,pendiente,0,3.3,,4,2026
CAS-100356,2026-04-02,Cancelación,alta,AV,Avianca,USR_005,False,pendiente,0,1.6,,4,2026
CAS-100357,2026-04-02,Check-in,baja,B6,JetBlue Airways,USR_015,True,resuelto,0,3.3,7.7,4,2026
CAS-100358,2026-04-02,Reembolso,media,UA,United Airlines,USR_001,True,resuelto,0,4.3,3.8,4,2026
CAS-100359,2026-04-02,Problema de Pago,baja,DL,Delta Air Lines,USR_013,True,resuelto,0,4.3,7.9,4,2026
CAS-100360,2026-04-02,Reembolso,media,AC,Air Canada,USR_011,True,resuelto,0,3.2,2.7,4,2026
CAS-100361,2026-04-02,Retraso de Vuelo,alta,UA,United Airlines,USR_007,False,pendiente,165,2.9,,4,2026
CAS-100362,2026-04-02,Retraso de Vuelo,alta,AA,American Airlines,USR_007,True,resuelto,153,4.2,4.5,4,2026
CAS-100363,2026-04-02,Cambio de Itinerario,media,AC,Air Canada,USR_006,True,resuelto,0,4.2,5.1,4,2026
CAS-100364,2026-04-02,Cambio de Itinerario,media,AV,Avianca,USR_011,True,resuelto,0,3.1,3.9,4,2026
CAS-100365,2026-04-02,Reembolso,media,AC,Air Canada,USR_004,True,resuelto,0,3.3,6.6,4,2026
CAS-100366,2026-04-02,Cambio de Itinerario,media,TK,Turkish Airlines,USR_008,True,resuelto,0,3.5,6.1,4,2026
CAS-100367,2026-04-02,Equipaje,media,AC,Air Canada,USR_006,True,resuelto,0,3.1,2.6,4,2026
CAS-100368,2026-04-02,Reembolso,media,TK,Turkish Airlines,USR_003,False,pendiente,0,2.4,,4,2026
CAS-100369,2026-04-02,Equipaje,media,AA,American Airlines,USR_004,False,pendiente,0,1.7,,4,2026
CAS-100370,2026-04-02,Reembolso,media,IB,Iberia,USR_002,False,pendiente,0,3.3,,4,2026
CAS-100371,2026-04-02,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_015,False,pendiente,139,1.7,,4,2026
CAS-100372,2026-04-02,Cancelación,alta,IB,Iberia,USR_007,False,pendiente,0,2.7,,4,2026
CAS-100373,2026-04-02,Retraso de Vuelo,alta,AA,American Airlines,USR_015,True,resuelto,112,3.8,4.8,4,2026
CAS-100374,2026-04-02,Cancelación,alta,TK,Turkish Airlines,USR_001,False,pendiente,0,2.1,,4,2026
CAS-100375,2026-04-02,Cambio de Itinerario,media,CM,Copa Airlines,USR_002,True,resuelto,0,4.2,5.0,4,2026
CAS-100376,2026-04-02,Cancelación,alta,LA,Latam Airlines,USR_010,False,pendiente,0,2.0,,4,2026
CAS-100377,2026-04-02,Cancelación,alta,DL,Delta Air Lines,USR_007,True,resuelto,0,3.4,4.9,4,2026
CAS-100378,2026-04-02,Reembolso,media,DL,Delta Air Lines,USR_005,False,pendiente,0,3.0,,4,2026
CAS-100379,2026-04-02,Equipaje,media,AV,Avianca,USR_003,False,pendiente,0,2.7,,4,2026
CAS-100380,2026-04-02,Cancelación,alta,AV,Avianca,USR_003,False,pendiente,0,2.7,,4,2026
CAS-100381,2026-04-02,Cancelación,alta,AV,Avianca,USR_010,True,resuelto,0,4.2,7.6,4,2026
CAS-100382,2026-04-02,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_008,True,resuelto,143,3.2,3.7,4,2026
CAS-100383,2026-04-02,Equipaje,media,LA,Latam Airlines,USR_003,True,resuelto,0,4.7,5.9,4,2026
CAS-100384,2026-04-02,Cambio de Itinerario,media,B6,JetBlue Airways,USR_004,True,resuelto,0,4.7,2.8,4,2026
CAS-100385,2026-04-02,Cambio de Itinerario,media,CM,Copa Airlines,USR_014,True,resuelto,0,4.6,0.5,4,2026
CAS-100386,2026-04-02,Retraso de Vuelo,alta,CM,Copa Airlines,USR_015,False,pendiente,67,1.5,,4,2026
CAS-100387,2026-04-02,Cancelación,alta,AV,Avianca,USR_015,True,resuelto,0,3.0,3.7,4,2026
CAS-100388,2026-04-02,Equipaje,media,AC,Air Canada,USR_006,True,resuelto,0,3.8,4.0,4,2026
CAS-100389,2026-04-02,Cancelación,alta,LA,Latam Airlines,USR_004,True,resuelto,0,4.2,2.3,4,2026
CAS-100390,2026-04-02,Cambio de Itinerario,media,B6,JetBlue Airways,USR_011,True,resuelto,0,4.0,2.0,4,2026
CAS-100391,2026-04-02,Retraso de Vuelo,alta,LA,Latam Airlines,USR_012,True,resuelto,14,3.1,5.7,4,2026
CAS-100392,2026-04-02,Check-in,baja,AA,American Airlines,USR_011,True,resuelto,0,4.7,6.6,4,2026
CAS-100393,2026-04-02,Cambio de Itinerario,media,TK,Turkish Airlines,USR_015,False,pendiente,0,3.3,,4,2026
CAS-100394,2026-04-02,Cancelación,alta,AV,Avianca,USR_005,True,resuelto,0,3.1,5.3,4,2026
CAS-100395,2026-04-02,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_003,False,pendiente,155,1.7,,4,2026
CAS-100396,2026-04-02,Cancelación,alta,AC,Air Canada,USR_014,True,resuelto,0,4.4,2.1,4,2026
CAS-100397,2026-04-02,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_004,True,resuelto,42,4.0,5.6,4,2026
CAS-100398,2026-04-02,Cancelación,alta,CM,Copa Airlines,USR_014,True,resuelto,0,3.3,2.8,4,2026
CAS-100399,2026-04-02,Check-in,baja,DL,Delta Air Lines,USR_003,True,resuelto,0,3.1,7.4,4,2026
CAS-100400,2026-04-02,Retraso de Vuelo,alta,UA,United Airlines,USR_009,True,resuelto,163,4.0,4.2,4,2026
CAS-100401,2026-04-02,Cancelación,alta,IB,Iberia,USR_003,True,resuelto,0,4.5,1.1,4,2026
CAS-100402,2026-04-02,Cancelación,alta,IB,Iberia,USR_008,False,pendiente,0,3.1,,4,2026
CAS-100403,2026-04-02,Problema de Pago,baja,DL,Delta Air Lines,USR_003,True,resuelto,0,4.9,4.2,4,2026
CAS-100404,2026-04-02,Cambio de Itinerario,media,AA,American Airlines,USR_014,False,pendiente,0,2.0,,4,2026
CAS-100405,2026-04-02,Retraso de Vuelo,alta,AA,American Airlines,USR_012,False,pendiente,224,3.2,,4,2026
CAS-100406,2026-04-02,Cancelación,alta,IB,Iberia,USR_003,False,pendiente,0,3.4,,4,2026
CAS-100407,2026-04-02,Cambio de Itinerario,media,CM,Copa Airlines,USR_007,True,resuelto,0,3.9,5.2,4,2026
CAS-100408,2026-04-02,Cambio de Itinerario,media,B6,JetBlue Airways,USR_005,False,pendiente,0,2.4,,4,2026
CAS-100409,2026-04-02,Problema de Pago,baja,B6,JetBlue Airways,USR_012,True,resuelto,0,3.6,4.5,4,2026
CAS-100410,2026-04-02,Equipaje,media,AC,Air Canada,USR_009,False,pendiente,0,3.3,,4,2026
CAS-100411,2026-04-02,Cancelación,alta,IB,Iberia,USR_012,True,resuelto,0,4.8,8.0,4,2026
CAS-100412,2026-04-02,Retraso de Vuelo,alta,AV,Avianca,USR_002,True,resuelto,141,3.6,1.8,4,2026
CAS-100413,2026-04-02,Cambio de Itinerario,media,UA,United Airlines,USR_001,True,resuelto,0,3.1,7.2,4,2026
CAS-100414,2026-04-02,Cambio de Itinerario,media,AA,American Airlines,USR_005,True,resuelto,0,4.6,6.1,4,2026
CAS-100415,2026-04-02,Reembolso,media,B6,JetBlue Airways,USR_007,False,pendiente,0,1.7,,4,2026
CAS-100416,2026-04-02,Retraso de Vuelo,alta,CM,Copa Airlines,USR_007,True,resuelto,63,4.7,7.5,4,2026
CAS-100417,2026-04-02,Retraso de Vuelo,alta,AA,American Airlines,USR_011,False,pendiente,237,3.3,,4,2026
CAS-100418,2026-04-02,Equipaje,media,UA,United Airlines,USR_014,True,resuelto,0,4.5,7.6,4,2026
CAS-100419,2026-04-02,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_004,True,resuelto,123,3.1,6.0,4,2026
CAS-100420,2026-04-02,Retraso de Vuelo,alta,IB,Iberia,USR_002,True,resuelto,233,4.4,3.6,4,2026
CAS-100421,2026-04-02,Reembolso,media,LA,Latam Airlines,USR_003,False,pendiente,0,3.1,,4,2026
CAS-100422,2026-04-02,Equipaje,media,TK,Turkish Airlines,USR_008,True,resuelto,0,4.8,2.8,4,2026
CAS-100423,2026-04-02,Cambio de Itinerario,media,TK,Turkish Airlines,USR_004,False,pendiente,0,1.9,,4,2026
CAS-100424,2026-04-02,Cancelación,alta,UA,United Airlines,USR_015,True,resuelto,0,4.9,6.9,4,2026
CAS-100425,2026-04-02,Cancelación,alta,AC,Air Canada,USR_004,True,resuelto,0,3.3,4.5,4,2026
CAS-100426,2026-04-02,Cancelación,alta,LA,Latam Airlines,USR_001,True,resuelto,0,4.3,6.3,4,2026
CAS-100427,2026-04-02,Cancelación,alta,B6,JetBlue Airways,USR_001,False,pendiente,0,1.9,,4,2026
CAS-100428,2026-04-02,Cancelación,alta,B6,JetBlue Airways,USR_012,True,resuelto,0,4.9,7.5,4,2026
CAS-100429,2026-04-02,Cancelación,alta,LA,Latam Airlines,USR_011,True,resuelto,0,4.9,1.4,4,2026
CAS-100430,2026-04-02,Cambio de Itinerario,media,AA,American Airlines,USR_002,True,resuelto,0,4.3,5.8,4,2026
CAS-100431,2026-04-02,Reembolso,media,CM,Copa Airlines,USR_011,False,pendiente,0,1.7,,4,2026
CAS-100432,2026-04-02,Equipaje,media,IB,Iberia,USR_009,False,pendiente,0,3.4,,4,2026
CAS-100433,2026-04-02,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_014,True,resuelto,220,3.6,6.6,4,2026
CAS-100434,2026-04-02,Cancelación,alta,DL,Delta Air Lines,USR_005,False,pendiente,0,2.6,,4,2026
CAS-100435,2026-04-02,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_012,True,resuelto,113,4.3,7.0,4,2026
CAS-100436,2026-04-02,Reembolso,media,AA,American Airlines,USR_003,True,resuelto,0,3.8,4.9,4,2026
CAS-100437,2026-04-02,Retraso de Vuelo,alta,AC,Air Canada,USR_009,True,resuelto,1,4.7,7.5,4,2026
CAS-100438,2026-04-02,Equipaje,media,UA,United Airlines,USR_004,True,resuelto,0,3.4,0.9,4,2026
CAS-100439,2026-04-02,Cancelación,alta,DL,Delta Air Lines,USR_013,True,resuelto,0,3.9,2.7,4,2026
CAS-100440,2026-04-02,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_013,False,pendiente,7,2.7,,4,2026
CAS-100441,2026-04-02,Equipaje,media,AV,Avianca,USR_013,True,resuelto,0,3.2,1.1,4,2026
CAS-100442,2026-04-02,Cancelación,alta,AV,Avianca,USR_001,True,resuelto,0,3.5,3.4,4,2026
CAS-100443,2026-04-02,Problema de Pago,baja,LA,Latam Airlines,USR_015,True,resuelto,0,4.9,3.3,4,2026
CAS-100444,2026-04-02,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_004,True,resuelto,140,3.5,4.0,4,2026
CAS-100445,2026-04-02,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_004,True,resuelto,77,4.9,6.5,4,2026
CAS-100446,2026-04-02,Equipaje,media,AV,Avianca,USR_011,True,resuelto,0,3.6,3.7,4,2026
CAS-100447,2026-04-02,Retraso de Vuelo,alta,UA,United Airlines,USR_006,False,pendiente,213,2.4,,4,2026
CAS-100448,2026-04-02,Retraso de Vuelo,alta,CM,Copa Airlines,USR_011,True,resuelto,153,3.9,8.0,4,2026
CAS-100449,2026-04-02,Reembolso,media,IB,Iberia,USR_001,True,resuelto,0,4.2,5.7,4,2026
CAS-100450,2026-04-02,Equipaje,media,IB,Iberia,USR_009,True,resuelto,0,4.5,3.7,4,2026
CAS-100451,2026-04-02,Cancelación,alta,AC,Air Canada,USR_005,True,resuelto,0,4.5,2.4,4,2026
CAS-100452,2026-04-02,Cambio de Itinerario,media,AA,American Airlines,USR_006,True,resuelto,0,4.0,5.1,4,2026
CAS-100453,2026-04-02,Check-in,baja,LA,Latam Airlines,USR_011,True,resuelto,0,4.1,2.1,4,2026
CAS-100454,2026-04-02,Reembolso,media,DL,Delta Air Lines,USR_002,True,resuelto,0,4.5,1.1,4,2026
